trans_id	gene_id
Nippo_chrX.g15878.t1	Nippo_chrX.g15878
Nippo_chrX.g15878.t2	Nippo_chrX.g15878
Nippo_chrX.g15879.t1	Nippo_chrX.g15879
Nippo_chrX.g15879.t2	Nippo_chrX.g15879
Nippo_chrX.g15880.t1	Nippo_chrX.g15880
Nippo_chrX.g15880.t2	Nippo_chrX.g15880
Nippo_chrX.g15881.t1	Nippo_chrX.g15881
Nippo_chrX.g15882.t1	Nippo_chrX.g15882
Nippo_chrX.g15883.t1	Nippo_chrX.g15883
Nippo_chrX.g15883.t3	Nippo_chrX.g15883
Nippo_chrX.g15883.t4	Nippo_chrX.g15883
Nippo_chrX.g15883.t5	Nippo_chrX.g15883
Nippo_chrX.g15883.t2	Nippo_chrX.g15883
Nippo_chrX.g15883.t6	Nippo_chrX.g15883
Nippo_chrX.g15884.t4	Nippo_chrX.g15884
Nippo_chrX.g15884.t1	Nippo_chrX.g15884
Nippo_chrX.g15884.t2	Nippo_chrX.g15884
Nippo_chrX.g15884.t3	Nippo_chrX.g15884
Nippo_chrX.g15884.t5	Nippo_chrX.g15884
Nippo_chrX.g15885.t1	Nippo_chrX.g15885
Nippo_chrX.g15885.t2	Nippo_chrX.g15885
Nippo_chrX.g15885.t3	Nippo_chrX.g15885
Nippo_chrX.g15886.t1	Nippo_chrX.g15886
Nippo_chrX.g15887.t1	Nippo_chrX.g15887
Nippo_chrX.g15888.t1	Nippo_chrX.g15888
Nippo_chrX.g15888.t3	Nippo_chrX.g15888
Nippo_chrX.g15888.t2	Nippo_chrX.g15888
Nippo_chrX.g15889.t1	Nippo_chrX.g15889
Nippo_chrX.g15889.t2	Nippo_chrX.g15889
Nippo_chrX.g15890.t1	Nippo_chrX.g15890
Nippo_chrX.g15891.t1	Nippo_chrX.g15891
Nippo_chrX.g15892.t4	Nippo_chrX.g15892
Nippo_chrX.g15892.t3	Nippo_chrX.g15892
Nippo_chrX.g15892.t1	Nippo_chrX.g15892
Nippo_chrX.g15892.t2	Nippo_chrX.g15892
Nippo_chrX.g15892.t5	Nippo_chrX.g15892
Nippo_chrX.g15892.t6	Nippo_chrX.g15892
Nippo_chrX.g15893.t1	Nippo_chrX.g15893
Nippo_chrX.g15893.t2	Nippo_chrX.g15893
Nippo_chrX.g15894.t2	Nippo_chrX.g15894
Nippo_chrX.g15894.t1	Nippo_chrX.g15894
Nippo_chrX.g15895.t1	Nippo_chrX.g15895
Nippo_chrX.g15895.t2	Nippo_chrX.g15895
Nippo_chrX.g15896.t1	Nippo_chrX.g15896
Nippo_chrX.g15897.t2	Nippo_chrX.g15897
Nippo_chrX.g15897.t1	Nippo_chrX.g15897
Nippo_chrX.g15898.t2	Nippo_chrX.g15898
Nippo_chrX.g15898.t1	Nippo_chrX.g15898
Nippo_chrX.g15899.t1	Nippo_chrX.g15899
Nippo_chrX.g15900.t1	Nippo_chrX.g15900
Nippo_chrX.g15901.t1	Nippo_chrX.g15901
Nippo_chrX.g15902.t1	Nippo_chrX.g15902
Nippo_chrX.g15902.t2	Nippo_chrX.g15902
Nippo_chrX.g15902.t3	Nippo_chrX.g15902
Nippo_chrX.g15903.t1	Nippo_chrX.g15903
Nippo_chrX.g15904.t1	Nippo_chrX.g15904
Nippo_chrX.g15905.t1	Nippo_chrX.g15905
Nippo_chrX.g15906.t1	Nippo_chrX.g15906
Nippo_chrX.g15906.t2	Nippo_chrX.g15906
Nippo_chrX.g15907.t1	Nippo_chrX.g15907
Nippo_chrX.g15907.t3	Nippo_chrX.g15907
Nippo_chrX.g15907.t2	Nippo_chrX.g15907
Nippo_chrX.g15908.t1	Nippo_chrX.g15908
Nippo_chrX.g15909.t1	Nippo_chrX.g15909
Nippo_chrX.g15909.t2	Nippo_chrX.g15909
Nippo_chrX.g15910.t1	Nippo_chrX.g15910
Nippo_chrX.g15911.t1	Nippo_chrX.g15911
Nippo_chrX.g15912.t1	Nippo_chrX.g15912
Nippo_chrX.g15913.t1	Nippo_chrX.g15913
Nippo_chrX.g15914.t1	Nippo_chrX.g15914
Nippo_chrX.g15915.t1	Nippo_chrX.g15915
Nippo_chrX.g15915.t2	Nippo_chrX.g15915
Nippo_chrX.g15915.t3	Nippo_chrX.g15915
Nippo_chrX.g15916.t1	Nippo_chrX.g15916
Nippo_chrX.g15916.t3	Nippo_chrX.g15916
Nippo_chrX.g15916.t2	Nippo_chrX.g15916
Nippo_chrX.g15917.t1	Nippo_chrX.g15917
Nippo_chrX.g15917.t2	Nippo_chrX.g15917
Nippo_chrX.g15918.t2	Nippo_chrX.g15918
Nippo_chrX.g15918.t1	Nippo_chrX.g15918
Nippo_chrX.g15918.t3	Nippo_chrX.g15918
Nippo_chrX.g15919.t2	Nippo_chrX.g15919
Nippo_chrX.g15919.t1	Nippo_chrX.g15919
Nippo_chrX.g15918.t4	Nippo_chrX.g15918
Nippo_chrX.g15920.t1	Nippo_chrX.g15920
Nippo_chrX.g15921.t1	Nippo_chrX.g15921
Nippo_chrX.g15922.t1	Nippo_chrX.g15922
Nippo_chrX.g15922.t3	Nippo_chrX.g15922
Nippo_chrX.g15922.t2	Nippo_chrX.g15922
Nippo_chrX.g15922.t4	Nippo_chrX.g15922
Nippo_chrX.g15923.t3	Nippo_chrX.g15923
Nippo_chrX.g15923.t1	Nippo_chrX.g15923
Nippo_chrX.g15923.t2	Nippo_chrX.g15923
Nippo_chrX.g15923.t4	Nippo_chrX.g15923
Nippo_chrX.g15924.t1	Nippo_chrX.g15924
Nippo_chrX.g15924.t2	Nippo_chrX.g15924
Nippo_chrX.g15925.t1	Nippo_chrX.g15925
Nippo_chrX.g15926.t1	Nippo_chrX.g15926
Nippo_chrX.g15927.t3	Nippo_chrX.g15927
Nippo_chrX.g15927.t1	Nippo_chrX.g15927
Nippo_chrX.g15927.t2	Nippo_chrX.g15927
Nippo_chrX.g15928.t2	Nippo_chrX.g15928
Nippo_chrX.g15928.t1	Nippo_chrX.g15928
Nippo_chrX.g15929.t1	Nippo_chrX.g15929
Nippo_chrX.g15929.t3	Nippo_chrX.g15929
Nippo_chrX.g15929.t2	Nippo_chrX.g15929
Nippo_chrX.g15930.t1	Nippo_chrX.g15930
Nippo_chrX.g15930.t2	Nippo_chrX.g15930
Nippo_chrX.g15931.t2	Nippo_chrX.g15931
Nippo_chrX.g15931.t1	Nippo_chrX.g15931
Nippo_chrX.g15931.t3	Nippo_chrX.g15931
Nippo_chrX.g15932.t1	Nippo_chrX.g15932
Nippo_chrX.g15933.t1	Nippo_chrX.g15933
Nippo_chrX.g15934.t4	Nippo_chrX.g15934
Nippo_chrX.g15934.t1	Nippo_chrX.g15934
Nippo_chrX.g15934.t2	Nippo_chrX.g15934
Nippo_chrX.g15934.t3	Nippo_chrX.g15934
Nippo_chrX.g15934.t5	Nippo_chrX.g15934
Nippo_chrX.g15935.t3	Nippo_chrX.g15935
Nippo_chrX.g15935.t1	Nippo_chrX.g15935
Nippo_chrX.g15935.t2	Nippo_chrX.g15935
Nippo_chrX.g15935.t4	Nippo_chrX.g15935
Nippo_chrX.g15936.t1	Nippo_chrX.g15936
Nippo_chrX.g15936.t2	Nippo_chrX.g15936
Nippo_chrX.g15937.t3	Nippo_chrX.g15937
Nippo_chrX.g15937.t2	Nippo_chrX.g15937
Nippo_chrX.g15937.t1	Nippo_chrX.g15937
Nippo_chrX.g15938.t1	Nippo_chrX.g15938
Nippo_chrX.g15938.t2	Nippo_chrX.g15938
Nippo_chrX.g15938.t3	Nippo_chrX.g15938
Nippo_chrX.g15939.t2	Nippo_chrX.g15939
Nippo_chrX.g15939.t3	Nippo_chrX.g15939
Nippo_chrX.g15939.t4	Nippo_chrX.g15939
Nippo_chrX.g15939.t1	Nippo_chrX.g15939
Nippo_chrX.g15940.t1	Nippo_chrX.g15940
Nippo_chrX.g15939.t5	Nippo_chrX.g15939
Nippo_chrX.g15939.t6	Nippo_chrX.g15939
Nippo_chrX.g15941.t1	Nippo_chrX.g15941
Nippo_chrX.g15941.t2	Nippo_chrX.g15941
Nippo_chrX.g15942.t1	Nippo_chrX.g15942
Nippo_chrX.g15942.t2	Nippo_chrX.g15942
Nippo_chrX.g15943.t1	Nippo_chrX.g15943
Nippo_chrX.g15944.t3	Nippo_chrX.g15944
Nippo_chrX.g15944.t4	Nippo_chrX.g15944
Nippo_chrX.g15944.t1	Nippo_chrX.g15944
Nippo_chrX.g15944.t2	Nippo_chrX.g15944
Nippo_chrX.g15945.t1	Nippo_chrX.g15945
Nippo_chrX.g15946.t1	Nippo_chrX.g15946
Nippo_chrX.g15947.t4	Nippo_chrX.g15947
Nippo_chrX.g15947.t1	Nippo_chrX.g15947
Nippo_chrX.g15947.t2	Nippo_chrX.g15947
Nippo_chrX.g15947.t3	Nippo_chrX.g15947
Nippo_chrX.g15948.t3	Nippo_chrX.g15948
Nippo_chrX.g15948.t1	Nippo_chrX.g15948
Nippo_chrX.g15948.t2	Nippo_chrX.g15948
Nippo_chrX.g15948.t4	Nippo_chrX.g15948
Nippo_chrX.g15949.t1	Nippo_chrX.g15949
Nippo_chrX.g15950.t1	Nippo_chrX.g15950
Nippo_chrX.g15951.t1	Nippo_chrX.g15951
Nippo_chrX.g15952.t1	Nippo_chrX.g15952
Nippo_chrX.g15953.t2	Nippo_chrX.g15953
Nippo_chrX.g15953.t1	Nippo_chrX.g15953
Nippo_chrX.g15953.t3	Nippo_chrX.g15953
Nippo_chrX.g15954.t1	Nippo_chrX.g15954
Nippo_chrX.g15954.t3	Nippo_chrX.g15954
Nippo_chrX.g15954.t4	Nippo_chrX.g15954
Nippo_chrX.g15954.t2	Nippo_chrX.g15954
Nippo_chrX.g15955.t1	Nippo_chrX.g15955
Nippo_chrX.g15955.t2	Nippo_chrX.g15955
Nippo_chrX.g15956.t2	Nippo_chrX.g15956
Nippo_chrX.g15956.t1	Nippo_chrX.g15956
Nippo_chrX.g15956.t3	Nippo_chrX.g15956
Nippo_chrX.g15957.t1	Nippo_chrX.g15957
Nippo_chrX.g15957.t2	Nippo_chrX.g15957
Nippo_chrX.g15958.t2	Nippo_chrX.g15958
Nippo_chrX.g15958.t1	Nippo_chrX.g15958
Nippo_chrX.g15958.t3	Nippo_chrX.g15958
Nippo_chrX.g15959.t1	Nippo_chrX.g15959
Nippo_chrX.g15959.t2	Nippo_chrX.g15959
Nippo_chrX.g15960.t1	Nippo_chrX.g15960
Nippo_chrX.g15961.t1	Nippo_chrX.g15961
Nippo_chrX.g15961.t2	Nippo_chrX.g15961
Nippo_chrX.g15962.t4	Nippo_chrX.g15962
Nippo_chrX.g15962.t1	Nippo_chrX.g15962
Nippo_chrX.g15962.t2	Nippo_chrX.g15962
Nippo_chrX.g15962.t3	Nippo_chrX.g15962
Nippo_chrX.g15963.t1	Nippo_chrX.g15963
Nippo_chrX.g15963.t2	Nippo_chrX.g15963
Nippo_chrX.g15964.t1	Nippo_chrX.g15964
Nippo_chrX.g15964.t2	Nippo_chrX.g15964
Nippo_chrX.g15964.t3	Nippo_chrX.g15964
Nippo_chrX.g15965.t1	Nippo_chrX.g15965
Nippo_chrX.g15966.t1	Nippo_chrX.g15966
Nippo_chrX.g15966.t2	Nippo_chrX.g15966
Nippo_chrX.g15966.t3	Nippo_chrX.g15966
Nippo_chrX.g15966.t4	Nippo_chrX.g15966
Nippo_chrX.g15967.t1	Nippo_chrX.g15967
Nippo_chrX.g15967.t2	Nippo_chrX.g15967
Nippo_chrX.g15967.t3	Nippo_chrX.g15967
Nippo_chrX.g15967.t4	Nippo_chrX.g15967
Nippo_chrX.g15968.t2	Nippo_chrX.g15968
Nippo_chrX.g15968.t1	Nippo_chrX.g15968
Nippo_chrX.g15969.t2	Nippo_chrX.g15969
Nippo_chrX.g15969.t1	Nippo_chrX.g15969
Nippo_chrX.g15970.t1	Nippo_chrX.g15970
Nippo_chrX.g15970.t2	Nippo_chrX.g15970
Nippo_chrX.g15970.t3	Nippo_chrX.g15970
Nippo_chrX.g15971.t1	Nippo_chrX.g15971
Nippo_chrX.g15972.t1	Nippo_chrX.g15972
Nippo_chrX.g15972.t3	Nippo_chrX.g15972
Nippo_chrX.g15972.t2	Nippo_chrX.g15972
Nippo_chrX.g15972.t4	Nippo_chrX.g15972
Nippo_chrX.g15973.t1	Nippo_chrX.g15973
Nippo_chrX.g15973.t2	Nippo_chrX.g15973
Nippo_chrX.g15974.t1	Nippo_chrX.g15974
Nippo_chrX.g15974.t2	Nippo_chrX.g15974
Nippo_chrX.g15975.t1	Nippo_chrX.g15975
Nippo_chrX.g15976.t1	Nippo_chrX.g15976
Nippo_chrX.g15977.t1	Nippo_chrX.g15977
Nippo_chrX.g15978.t2	Nippo_chrX.g15978
Nippo_chrX.g15978.t1	Nippo_chrX.g15978
Nippo_chrX.g15978.t4	Nippo_chrX.g15978
Nippo_chrX.g15978.t3	Nippo_chrX.g15978
Nippo_chrX.g15979.t1	Nippo_chrX.g15979
Nippo_chrX.g15979.t2	Nippo_chrX.g15979
Nippo_chrX.g15980.t2	Nippo_chrX.g15980
Nippo_chrX.g15980.t1	Nippo_chrX.g15980
Nippo_chrX.g15980.t3	Nippo_chrX.g15980
Nippo_chrX.g15981.t2	Nippo_chrX.g15981
Nippo_chrX.g15981.t1	Nippo_chrX.g15981
Nippo_chrX.g15982.t1	Nippo_chrX.g15982
Nippo_chrX.g15983.t1	Nippo_chrX.g15983
Nippo_chrX.g15983.t2	Nippo_chrX.g15983
Nippo_chrX.g15984.t1	Nippo_chrX.g15984
Nippo_chrX.g15985.t1	Nippo_chrX.g15985
Nippo_chrX.g15986.t1	Nippo_chrX.g15986
Nippo_chrX.g15986.t2	Nippo_chrX.g15986
Nippo_chrX.g15987.t1	Nippo_chrX.g15987
Nippo_chrX.g15987.t2	Nippo_chrX.g15987
Nippo_chrX.g15988.t1	Nippo_chrX.g15988
Nippo_chrX.g15989.t2	Nippo_chrX.g15989
Nippo_chrX.g15989.t1	Nippo_chrX.g15989
Nippo_chrX.g15989.t3	Nippo_chrX.g15989
Nippo_chrX.g15990.t1	Nippo_chrX.g15990
Nippo_chrX.g15991.t1	Nippo_chrX.g15991
Nippo_chrX.g15991.t2	Nippo_chrX.g15991
Nippo_chrX.g15992.t2	Nippo_chrX.g15992
Nippo_chrX.g15992.t1	Nippo_chrX.g15992
Nippo_chrX.g15993.t1	Nippo_chrX.g15993
Nippo_chrX.g15993.t2	Nippo_chrX.g15993
Nippo_chrX.g15994.t2	Nippo_chrX.g15994
Nippo_chrX.g15994.t1	Nippo_chrX.g15994
Nippo_chrX.g15994.t3	Nippo_chrX.g15994
Nippo_chrX.g15995.t1	Nippo_chrX.g15995
Nippo_chrX.g15996.t1	Nippo_chrX.g15996
Nippo_chrX.g15997.t1	Nippo_chrX.g15997
Nippo_chrX.g15998.t1	Nippo_chrX.g15998
Nippo_chrX.g15999.t1	Nippo_chrX.g15999
Nippo_chrX.g16000.t1	Nippo_chrX.g16000
Nippo_chrX.g16000.t2	Nippo_chrX.g16000
Nippo_chrX.g16001.t1	Nippo_chrX.g16001
Nippo_chrX.g16001.t2	Nippo_chrX.g16001
Nippo_chrX.g16002.t1	Nippo_chrX.g16002
Nippo_chrX.g16003.t1	Nippo_chrX.g16003
Nippo_chrX.g16004.t2	Nippo_chrX.g16004
Nippo_chrX.g16004.t1	Nippo_chrX.g16004
Nippo_chrX.g16005.t1	Nippo_chrX.g16005
Nippo_chrX.g16005.t2	Nippo_chrX.g16005
Nippo_chrX.g16006.t1	Nippo_chrX.g16006
Nippo_chrX.g16007.t1	Nippo_chrX.g16007
Nippo_chrX.g16008.t1	Nippo_chrX.g16008
Nippo_chrX.g16008.t2	Nippo_chrX.g16008
Nippo_chrX.g16009.t1	Nippo_chrX.g16009
Nippo_chrX.g16010.t1	Nippo_chrX.g16010
Nippo_chrX.g16011.t1	Nippo_chrX.g16011
Nippo_chrX.g16012.t1	Nippo_chrX.g16012
Nippo_chrX.g16012.t3	Nippo_chrX.g16012
Nippo_chrX.g16012.t2	Nippo_chrX.g16012
Nippo_chrX.g16013.t2	Nippo_chrX.g16013
Nippo_chrX.g16013.t1	Nippo_chrX.g16013
Nippo_chrX.g16014.t1	Nippo_chrX.g16014
Nippo_chrX.g16015.t1	Nippo_chrX.g16015
Nippo_chrX.g16015.t3	Nippo_chrX.g16015
Nippo_chrX.g16015.t2	Nippo_chrX.g16015
Nippo_chrX.g16016.t1	Nippo_chrX.g16016
Nippo_chrX.g16017.t1	Nippo_chrX.g16017
Nippo_chrX.g16018.t1	Nippo_chrX.g16018
Nippo_chrX.g16019.t1	Nippo_chrX.g16019
Nippo_chrX.g16020.t1	Nippo_chrX.g16020
Nippo_chrX.g16021.t1	Nippo_chrX.g16021
Nippo_chrX.g16021.t2	Nippo_chrX.g16021
Nippo_chrX.g16022.t1	Nippo_chrX.g16022
Nippo_chrX.g16023.t1	Nippo_chrX.g16023
Nippo_chrX.g16024.t1	Nippo_chrX.g16024
Nippo_chrX.g16025.t1	Nippo_chrX.g16025
Nippo_chrX.g16025.t2	Nippo_chrX.g16025
Nippo_chrX.g16026.t1	Nippo_chrX.g16026
Nippo_chrX.g16026.t2	Nippo_chrX.g16026
Nippo_chrX.g16027.t1	Nippo_chrX.g16027
Nippo_chrX.g16027.t2	Nippo_chrX.g16027
Nippo_chrX.g16027.t3	Nippo_chrX.g16027
Nippo_chrX.g16028.t1	Nippo_chrX.g16028
Nippo_chrX.g16028.t2	Nippo_chrX.g16028
Nippo_chrX.g16029.t1	Nippo_chrX.g16029
Nippo_chrX.g16030.t2	Nippo_chrX.g16030
Nippo_chrX.g16030.t1	Nippo_chrX.g16030
Nippo_chrX.g16031.t1	Nippo_chrX.g16031
Nippo_chrX.g16032.t1	Nippo_chrX.g16032
Nippo_chrX.g16032.t2	Nippo_chrX.g16032
Nippo_chrX.g16032.t3	Nippo_chrX.g16032
Nippo_chrX.g16033.t1	Nippo_chrX.g16033
Nippo_chrX.g16033.t2	Nippo_chrX.g16033
Nippo_chrX.g16034.t1	Nippo_chrX.g16034
Nippo_chrX.g16035.t1	Nippo_chrX.g16035
Nippo_chrX.g16035.t2	Nippo_chrX.g16035
Nippo_chrX.g16036.t1	Nippo_chrX.g16036
Nippo_chrX.g16036.t5	Nippo_chrX.g16036
Nippo_chrX.g16036.t2	Nippo_chrX.g16036
Nippo_chrX.g16036.t4	Nippo_chrX.g16036
Nippo_chrX.g16036.t3	Nippo_chrX.g16036
Nippo_chrX.g16037.t1	Nippo_chrX.g16037
Nippo_chrX.g16037.t2	Nippo_chrX.g16037
Nippo_chrX.g16038.t1	Nippo_chrX.g16038
Nippo_chrX.g16039.t1	Nippo_chrX.g16039
Nippo_chrX.g16040.t2	Nippo_chrX.g16040
Nippo_chrX.g16040.t1	Nippo_chrX.g16040
Nippo_chrX.g16041.t1	Nippo_chrX.g16041
Nippo_chrX.g16042.t1	Nippo_chrX.g16042
Nippo_chrX.g16043.t1	Nippo_chrX.g16043
Nippo_chrX.g16044.t3	Nippo_chrX.g16044
Nippo_chrX.g16044.t1	Nippo_chrX.g16044
Nippo_chrX.g16044.t2	Nippo_chrX.g16044
Nippo_chrX.g16045.t2	Nippo_chrX.g16045
Nippo_chrX.g16045.t3	Nippo_chrX.g16045
Nippo_chrX.g16045.t1	Nippo_chrX.g16045
Nippo_chrX.g16046.t1	Nippo_chrX.g16046
Nippo_chrX.g16047.t1	Nippo_chrX.g16047
Nippo_chrX.g16047.t2	Nippo_chrX.g16047
Nippo_chrX.g16047.t3	Nippo_chrX.g16047
Nippo_chrX.g16047.t4	Nippo_chrX.g16047
Nippo_chrX.g16047.t5	Nippo_chrX.g16047
Nippo_chrX.g16048.t1	Nippo_chrX.g16048
Nippo_chrX.g16048.t2	Nippo_chrX.g16048
Nippo_chrX.g16049.t1	Nippo_chrX.g16049
Nippo_chrX.g16050.t2	Nippo_chrX.g16050
Nippo_chrX.g16050.t1	Nippo_chrX.g16050
Nippo_chrX.g16050.t3	Nippo_chrX.g16050
Nippo_chrX.g16050.t4	Nippo_chrX.g16050
Nippo_chrX.g16051.t1	Nippo_chrX.g16051
Nippo_chrX.g16051.t2	Nippo_chrX.g16051
Nippo_chrX.g16052.t1	Nippo_chrX.g16052
Nippo_chrX.g16052.t2	Nippo_chrX.g16052
Nippo_chrX.g16053.t2	Nippo_chrX.g16053
Nippo_chrX.g16053.t1	Nippo_chrX.g16053
Nippo_chrX.g16053.t3	Nippo_chrX.g16053
Nippo_chrX.g16054.t1	Nippo_chrX.g16054
Nippo_chrX.g16055.t2	Nippo_chrX.g16055
Nippo_chrX.g16055.t1	Nippo_chrX.g16055
Nippo_chrX.g16055.t3	Nippo_chrX.g16055
Nippo_chrX.g16056.t2	Nippo_chrX.g16056
Nippo_chrX.g16056.t1	Nippo_chrX.g16056
Nippo_chrX.g16057.t2	Nippo_chrX.g16057
Nippo_chrX.g16057.t1	Nippo_chrX.g16057
Nippo_chrX.g16058.t1	Nippo_chrX.g16058
Nippo_chrX.g16059.t1	Nippo_chrX.g16059
Nippo_chrX.g16060.t1	Nippo_chrX.g16060
Nippo_chrX.g16061.t1	Nippo_chrX.g16061
Nippo_chrX.g16062.t3	Nippo_chrX.g16062
Nippo_chrX.g16062.t4	Nippo_chrX.g16062
Nippo_chrX.g16062.t1	Nippo_chrX.g16062
Nippo_chrX.g16062.t2	Nippo_chrX.g16062
Nippo_chrX.g16063.t2	Nippo_chrX.g16063
Nippo_chrX.g16063.t1	Nippo_chrX.g16063
Nippo_chrX.g16063.t3	Nippo_chrX.g16063
Nippo_chrX.g16064.t2	Nippo_chrX.g16064
Nippo_chrX.g16064.t1	Nippo_chrX.g16064
Nippo_chrX.g16065.t1	Nippo_chrX.g16065
Nippo_chrX.g16065.t2	Nippo_chrX.g16065
Nippo_chrX.g16066.t1	Nippo_chrX.g16066
Nippo_chrX.g16066.t2	Nippo_chrX.g16066
Nippo_chrX.g16066.t3	Nippo_chrX.g16066
Nippo_chrX.g16066.t4	Nippo_chrX.g16066
Nippo_chrX.g16067.t1	Nippo_chrX.g16067
Nippo_chrX.g16068.t1	Nippo_chrX.g16068
Nippo_chrX.g16068.t2	Nippo_chrX.g16068
Nippo_chrX.g16068.t3	Nippo_chrX.g16068
Nippo_chrX.g16069.t6	Nippo_chrX.g16069
Nippo_chrX.g16069.t2	Nippo_chrX.g16069
Nippo_chrX.g16069.t3	Nippo_chrX.g16069
Nippo_chrX.g16069.t4	Nippo_chrX.g16069
Nippo_chrX.g16069.t5	Nippo_chrX.g16069
Nippo_chrX.g16069.t1	Nippo_chrX.g16069
Nippo_chrX.g16070.t1	Nippo_chrX.g16070
Nippo_chrX.g16071.t1	Nippo_chrX.g16071
Nippo_chrX.g16072.t2	Nippo_chrX.g16072
Nippo_chrX.g16072.t1	Nippo_chrX.g16072
Nippo_chrX.g16073.t3	Nippo_chrX.g16073
Nippo_chrX.g16073.t1	Nippo_chrX.g16073
Nippo_chrX.g16073.t2	Nippo_chrX.g16073
Nippo_chrX.g16074.t1	Nippo_chrX.g16074
Nippo_chrX.g16075.t1	Nippo_chrX.g16075
Nippo_chrX.g16076.t1	Nippo_chrX.g16076
Nippo_chrX.g16076.t2	Nippo_chrX.g16076
Nippo_chrX.g16077.t1	Nippo_chrX.g16077
Nippo_chrX.g16078.t1	Nippo_chrX.g16078
Nippo_chrX.g16079.t1	Nippo_chrX.g16079
Nippo_chrX.g16079.t2	Nippo_chrX.g16079
Nippo_chrX.g16080.t1	Nippo_chrX.g16080
Nippo_chrX.g16081.t2	Nippo_chrX.g16081
Nippo_chrX.g16081.t1	Nippo_chrX.g16081
Nippo_chrX.g16082.t1	Nippo_chrX.g16082
Nippo_chrX.g16083.t1	Nippo_chrX.g16083
Nippo_chrX.g16083.t2	Nippo_chrX.g16083
Nippo_chrX.g16084.t1	Nippo_chrX.g16084
Nippo_chrX.g16085.t1	Nippo_chrX.g16085
Nippo_chrX.g16086.t1	Nippo_chrX.g16086
Nippo_chrX.g16087.t1	Nippo_chrX.g16087
Nippo_chrX.g16088.t1	Nippo_chrX.g16088
Nippo_chrX.g16088.t2	Nippo_chrX.g16088
Nippo_chrX.g16089.t3	Nippo_chrX.g16089
Nippo_chrX.g16089.t1	Nippo_chrX.g16089
Nippo_chrX.g16089.t2	Nippo_chrX.g16089
Nippo_chrX.g16090.t1	Nippo_chrX.g16090
Nippo_chrX.g16091.t1	Nippo_chrX.g16091
Nippo_chrX.g16092.t1	Nippo_chrX.g16092
Nippo_chrX.g16092.t2	Nippo_chrX.g16092
Nippo_chrX.g16092.t3	Nippo_chrX.g16092
Nippo_chrX.g16092.t4	Nippo_chrX.g16092
Nippo_chrX.g16092.t5	Nippo_chrX.g16092
Nippo_chrX.g16092.t6	Nippo_chrX.g16092
Nippo_chrX.g16093.t1	Nippo_chrX.g16093
Nippo_chrX.g16093.t2	Nippo_chrX.g16093
Nippo_chrX.g16094.t1	Nippo_chrX.g16094
Nippo_chrX.g16094.t2	Nippo_chrX.g16094
Nippo_chrX.g16095.t3	Nippo_chrX.g16095
Nippo_chrX.g16095.t1	Nippo_chrX.g16095
Nippo_chrX.g16095.t2	Nippo_chrX.g16095
Nippo_chrX.g16095.t4	Nippo_chrX.g16095
Nippo_chrX.g16096.t1	Nippo_chrX.g16096
Nippo_chrX.g16096.t2	Nippo_chrX.g16096
Nippo_chrX.g16097.t1	Nippo_chrX.g16097
Nippo_chrX.g16097.t2	Nippo_chrX.g16097
Nippo_chrX.g16098.t1	Nippo_chrX.g16098
Nippo_chrX.g16098.t3	Nippo_chrX.g16098
Nippo_chrX.g16098.t2	Nippo_chrX.g16098
Nippo_chrX.g16099.t2	Nippo_chrX.g16099
Nippo_chrX.g16099.t1	Nippo_chrX.g16099
Nippo_chrX.g16100.t1	Nippo_chrX.g16100
Nippo_chrX.g16101.t2	Nippo_chrX.g16101
Nippo_chrX.g16101.t1	Nippo_chrX.g16101
Nippo_chrX.g16101.t3	Nippo_chrX.g16101
Nippo_chrX.g16101.t4	Nippo_chrX.g16101
Nippo_chrX.g16101.t5	Nippo_chrX.g16101
Nippo_chrX.g16101.t6	Nippo_chrX.g16101
Nippo_chrX.g16102.t1	Nippo_chrX.g16102
Nippo_chrX.g16102.t2	Nippo_chrX.g16102
Nippo_chrX.g16102.t3	Nippo_chrX.g16102
Nippo_chrX.g16103.t1	Nippo_chrX.g16103
Nippo_chrX.g16104.t1	Nippo_chrX.g16104
Nippo_chrX.g16104.t2	Nippo_chrX.g16104
Nippo_chrX.g16105.t2	Nippo_chrX.g16105
Nippo_chrX.g16105.t3	Nippo_chrX.g16105
Nippo_chrX.g16105.t1	Nippo_chrX.g16105
Nippo_chrX.g16106.t1	Nippo_chrX.g16106
Nippo_chrX.g16106.t2	Nippo_chrX.g16106
Nippo_chrX.g16107.t1	Nippo_chrX.g16107
Nippo_chrX.g16107.t2	Nippo_chrX.g16107
Nippo_chrX.g16108.t1	Nippo_chrX.g16108
Nippo_chrX.g16109.t2	Nippo_chrX.g16109
Nippo_chrX.g16109.t1	Nippo_chrX.g16109
Nippo_chrX.g16110.t1	Nippo_chrX.g16110
Nippo_chrX.g16111.t1	Nippo_chrX.g16111
Nippo_chrX.g16111.t7	Nippo_chrX.g16111
Nippo_chrX.g16111.t8	Nippo_chrX.g16111
Nippo_chrX.g16111.t9	Nippo_chrX.g16111
Nippo_chrX.g16111.t6	Nippo_chrX.g16111
Nippo_chrX.g16111.t2	Nippo_chrX.g16111
Nippo_chrX.g16111.t3	Nippo_chrX.g16111
Nippo_chrX.g16111.t4	Nippo_chrX.g16111
Nippo_chrX.g16111.t5	Nippo_chrX.g16111
Nippo_chrX.g16111.t10	Nippo_chrX.g16111
Nippo_chrX.g16112.t1	Nippo_chrX.g16112
